response_id,employee_id,survey_type,survey_date,department,job_level,location,engagement_score,wellbeing_score,manager_score,dei_inclusion_score,growth_score,workload_score,eNPS,would_recommend,open_text_theme,sentiment,response_channel
SUR01297,EMP01157,Pulse,2024-07-21,Engineering,L4,New York,2.1,4.47,3.32,1.59,3.44,1.56,-81,Yes,Management,Neutral,QR Code
SUR01298,EMP00538,Pulse,2024-08-08,Data Science,L3,New York,2.72,3.65,3.17,1.68,3.3,3.95,28,No,Management,Positive,Email
SUR01299,EMP00284,Engagement,2022-03-18,Customer Success,L2,Remote,3.46,1.77,4.03,4.89,4.52,4.67,-74,No,Career Growth,Negative,Kiosk
SUR01300,EMP00716,Onboarding,2023-10-01,Legal,L1,Denver,3.24,4.01,3.89,4.91,3.05,4.8,-91,No,Career Growth,Positive,Kiosk
SUR01301,EMP00554,Manager Effectiveness,2023-05-11,Customer Success,L1,San Francisco,4.22,4.08,1.47,4.48,2.1,4.67,6,Yes,Tools & Technology,Neutral,Kiosk
SUR01302,EMP00402,Pulse,2021-07-29,Design,L1,San Francisco,4.64,2.38,3.3,3.48,3.96,3.59,-67,Neutral,Work-Life Balance,Negative,QR Code
SUR01303,EMP00221,DEI,2023-02-16,IT,L7,New York,3.41,1.27,2.52,1.26,3.57,2.27,79,Neutral,Management,Positive,Kiosk
SUR01304,EMP01176,Onboarding,2024-01-16,Data Science,L2,Denver,1.1,3.28,1.11,4.51,1.3,4.3,-97,Yes,Work-Life Balance,Neutral,App
SUR01305,EMP00853,Engagement,2024-07-02,Legal,L3,Chicago,3.43,2.46,4.38,1.78,2.07,3.43,-47,Yes,Career Growth,Positive,QR Code
SUR01306,EMP00069,Engagement,2023-02-01,HR,L3,Chicago,4.22,4.94,4.16,2.44,1.72,4.08,10,Neutral,Management,Neutral,Email
SUR01307,EMP00616,DEI,2023-10-12,Engineering,L3,Denver,2.11,4.53,2.32,2.43,4.96,3.73,45,Neutral,Compensation,Positive,Kiosk
SUR01308,EMP00065,Manager Effectiveness,2022-11-13,Data Science,L4,Seattle,1.4,4.65,3.26,2.48,3.27,3.51,-40,Neutral,Work-Life Balance,Negative,QR Code
SUR01309,EMP00820,Exit,2023-06-22,Data Science,L1,Remote,4.47,4.94,1.62,4.93,4.66,2.33,29,No,Career Growth,Neutral,App
SUR01310,EMP00534,Pulse,2024-04-23,Engineering,L1,Dallas,3.71,3.12,4.95,2.31,4.65,3.16,62,No,Autonomy,Negative,App
SUR01311,EMP01115,Engagement,2022-01-28,Product,L1,Chicago,2.81,1.82,1.33,1.21,4.87,4.16,4,Neutral,Culture,Negative,Kiosk
SUR01312,EMP00421,Wellbeing,2021-05-07,Product,L3,Dallas,2.84,3.2,4.22,2.03,1.09,3.37,76,Neutral,Work-Life Balance,Neutral,Email
SUR01313,EMP00655,Engagement,2025-03-03,Sales,L5,San Francisco,1.97,4.38,2.55,2.98,1.13,1.15,-30,Neutral,Tools & Technology,Neutral,Email
SUR01314,EMP00277,Wellbeing,2022-01-29,Data Science,L3,Dallas,4.7,1.03,3.9,2.14,2.3,2.27,-37,Neutral,Recognition,Positive,Kiosk
SUR01315,EMP00740,Exit,2021-06-10,Finance,L3,San Francisco,4.75,3.65,3.87,3.77,3.93,3.26,14,Yes,Work-Life Balance,Positive,App
SUR01316,EMP00265,Engagement,2022-11-14,Marketing,L5,Seattle,1.43,4.23,1.44,1.38,4.4,3.06,-41,Yes,Culture,Negative,Email
SUR01317,EMP00832,Wellbeing,2022-12-04,Marketing,L6,Denver,4.25,1.53,2.55,4.15,4.98,3.25,32,Yes,Career Growth,Positive,Email
SUR01318,EMP00132,Pulse,2024-12-24,HR,L2,New York,1.49,2.82,4.3,2.35,2.47,4.95,66,No,Compensation,Positive,App
SUR01319,EMP01124,Wellbeing,2024-08-18,HR,L4,Dallas,2.23,2.17,2.23,2.57,1.68,4.21,-95,Neutral,Autonomy,Neutral,Email
SUR01320,EMP00643,Pulse,2023-11-16,Data Science,L7,Remote,4.11,1.05,3.92,2.47,3.46,4.61,86,No,Management,Negative,Email
SUR01321,EMP00893,DEI,2022-04-19,Legal,L2,Boston,4.81,2.97,1.34,3.8,2.96,2.87,-69,Yes,Tools & Technology,Negative,Email
SUR01322,EMP00717,Wellbeing,2023-08-02,IT,L5,San Francisco,2.49,2.34,3.21,3.37,3.87,4.16,-58,Neutral,Recognition,Neutral,App
SUR01323,EMP00651,Pulse,2021-10-10,Sales,L4,Chicago,1.51,2.22,2.06,3.1,4.7,3.68,45,Neutral,Career Growth,Negative,App
SUR01324,EMP00047,Pulse,2024-06-18,Sales,L6,Atlanta,4.96,2.54,4.1,3.62,1.98,2.05,-92,No,Tools & Technology,Neutral,Email
SUR01325,EMP00501,Engagement,2022-08-19,Operations,L7,Denver,1.55,2.49,1.24,1.24,1.55,4.4,-44,Yes,Career Growth,Positive,Email
SUR01326,EMP00432,Engagement,2022-07-31,Legal,L3,Seattle,1.74,2.13,2.86,2.91,3.71,3.71,-5,No,Management,Negative,App
SUR01327,EMP00980,Exit,2021-02-18,Data Science,L2,Denver,1.21,2.22,2.87,3.49,3.6,3.45,88,Neutral,Autonomy,Negative,App
SUR01328,EMP00720,Exit,2024-10-07,IT,L4,Seattle,1.31,1.85,1.06,2.79,2.74,2.16,59,No,Autonomy,Positive,QR Code
SUR01329,EMP00826,Pulse,2022-03-22,IT,L4,Dallas,1.11,1.16,1.45,1.42,4.45,3.0,-88,Neutral,Tools & Technology,Negative,App
SUR01330,EMP00263,Engagement,2021-07-14,Sales,L2,Atlanta,4.26,4.89,3.93,1.57,4.82,2.48,45,Neutral,Compensation,Positive,App
SUR01331,EMP00431,Manager Effectiveness,2024-02-05,Sales,L7,Seattle,1.93,1.45,4.58,4.8,2.73,2.62,59,Neutral,Autonomy,Neutral,Kiosk
SUR01332,EMP00847,DEI,2023-09-24,Engineering,L4,San Francisco,1.45,4.98,4.23,3.32,4.59,4.17,-70,No,Autonomy,Negative,QR Code
SUR01333,EMP00263,Pulse,2024-04-08,Engineering,L2,Atlanta,1.47,3.59,4.74,3.06,1.04,2.61,-67,Yes,Recognition,Positive,Kiosk
SUR01334,EMP00695,Manager Effectiveness,2023-11-10,Customer Success,L6,Seattle,3.85,3.96,4.4,2.78,4.25,2.85,41,No,Tools & Technology,Positive,Email
SUR01335,EMP00732,Wellbeing,2024-11-21,Product,L6,San Francisco,1.27,4.9,4.38,3.11,3.53,2.12,-85,Yes,Autonomy,Neutral,Kiosk
SUR01336,EMP00349,Onboarding,2022-09-21,HR,L4,Remote,4.3,2.62,2.71,1.21,2.24,4.02,88,No,Work-Life Balance,Positive,Email
SUR01337,EMP00834,Engagement,2023-12-14,Marketing,L6,Atlanta,3.87,3.58,2.18,2.78,2.15,2.67,32,Neutral,Culture,Neutral,App
SUR01338,EMP00948,Pulse,2024-11-17,HR,L6,San Francisco,3.56,4.32,4.61,1.42,2.66,2.31,-28,Yes,Compensation,Neutral,Kiosk
SUR01339,EMP00721,Onboarding,2024-09-17,Product,L5,Atlanta,3.55,1.12,2.84,4.13,1.24,4.57,64,Yes,Culture,Negative,Kiosk
SUR01340,EMP00691,Pulse,2021-02-24,Engineering,L1,Atlanta,1.78,4.1,2.05,1.61,1.69,2.41,-56,Yes,Management,Negative,Kiosk
SUR01341,EMP00783,Exit,2024-11-15,Marketing,L3,New York,2.47,2.37,3.58,3.51,2.31,4.35,27,No,Culture,Negative,Kiosk
SUR01342,EMP00883,Onboarding,2021-11-16,Data Science,L4,Seattle,4.65,4.04,4.0,1.86,2.23,3.02,-66,Yes,Career Growth,Positive,App
SUR01343,EMP00106,Onboarding,2021-05-30,Engineering,L4,Seattle,4.62,2.62,2.83,2.5,1.63,1.25,75,Yes,Culture,Negative,QR Code
SUR01344,EMP00859,Engagement,2024-06-29,Legal,L4,Chicago,2.76,2.5,1.22,1.95,1.64,1.47,46,No,Recognition,Negative,App
SUR01345,EMP00368,Engagement,2023-02-06,Design,L1,Denver,3.91,1.17,4.57,2.55,3.51,3.69,96,No,Culture,Neutral,Kiosk
SUR01346,EMP00260,Pulse,2023-03-24,Finance,L5,Seattle,1.29,4.62,1.11,1.13,4.55,1.68,37,Neutral,Recognition,Neutral,QR Code
SUR01347,EMP00070,Onboarding,2021-04-30,Legal,L2,Chicago,4.78,1.39,2.45,3.79,4.32,2.26,54,No,Autonomy,Negative,App
SUR01348,EMP01181,Exit,2021-02-26,Operations,L5,Denver,2.41,1.32,2.08,4.19,2.08,1.71,-92,No,Career Growth,Neutral,App
SUR01349,EMP00162,Manager Effectiveness,2024-11-03,Engineering,L4,Atlanta,1.67,1.57,2.87,3.47,4.8,4.48,29,Neutral,Compensation,Negative,QR Code
SUR01350,EMP00997,Onboarding,2021-12-03,Customer Success,L6,Denver,1.13,2.94,2.57,4.55,3.56,3.67,35,No,Compensation,Negative,Email
SUR01351,EMP00242,Engagement,2021-05-11,HR,L1,Boston,1.69,4.74,1.6,1.83,1.89,4.7,-58,Yes,Compensation,Neutral,QR Code
SUR01352,EMP00687,Engagement,2022-07-07,Finance,L7,Dallas,4.21,2.59,1.97,1.75,2.11,3.73,2,Neutral,Culture,Neutral,Email
SUR01353,EMP00571,Manager Effectiveness,2021-08-13,Design,L2,Denver,1.42,3.9,2.47,3.52,1.52,3.34,-50,Neutral,Autonomy,Positive,App
SUR01354,EMP00248,Onboarding,2024-10-04,Legal,L1,Denver,3.45,3.98,1.14,2.89,2.52,1.2,56,No,Tools & Technology,Neutral,Kiosk
SUR01355,EMP00170,DEI,2025-03-13,Engineering,L7,Seattle,1.79,2.86,1.13,3.47,2.66,4.7,-92,No,Career Growth,Positive,Kiosk
SUR01356,EMP00847,Manager Effectiveness,2025-08-21,Marketing,L2,Atlanta,4.27,4.92,2.1,3.67,4.09,4.93,1,Yes,Culture,Negative,Kiosk
SUR01357,EMP00177,Engagement,2024-04-13,IT,L1,Denver,2.28,2.57,1.94,4.45,3.69,2.94,-82,Yes,Work-Life Balance,Neutral,Kiosk
SUR01358,EMP00234,Pulse,2022-12-13,IT,L6,Austin,3.73,1.71,4.87,1.31,3.39,4.78,95,Yes,Management,Negative,App
SUR01359,EMP00714,Pulse,2024-01-24,Finance,L1,Dallas,2.77,4.16,2.91,4.72,1.35,2.62,73,No,Management,Positive,Kiosk
SUR01360,EMP00746,Manager Effectiveness,2023-12-03,Customer Success,L7,Chicago,2.74,1.06,3.34,1.87,4.99,2.13,31,Yes,Compensation,Neutral,App
SUR01361,EMP00804,Manager Effectiveness,2024-07-25,Sales,L3,Remote,1.73,2.56,3.09,2.53,3.07,3.17,-95,No,Tools & Technology,Neutral,Kiosk
SUR01362,EMP00489,Engagement,2021-02-21,Engineering,L2,Austin,2.94,2.46,3.46,3.77,3.64,1.06,20,Yes,Management,Negative,Email
SUR01363,EMP00481,Pulse,2023-07-16,Sales,L3,Austin,3.73,1.86,2.89,2.8,1.71,4.31,-42,Neutral,Management,Negative,App
SUR01364,EMP00835,Wellbeing,2024-12-11,Customer Success,L5,Seattle,4.5,2.31,1.63,4.29,3.97,1.5,-37,Neutral,Compensation,Neutral,App
SUR01365,EMP00290,Manager Effectiveness,2022-09-26,Engineering,L6,Atlanta,1.7,4.67,1.34,4.97,4.32,3.45,-74,Neutral,Recognition,Positive,Email
SUR01366,EMP01037,Manager Effectiveness,2025-03-19,Engineering,L5,Dallas,3.25,1.25,1.08,1.83,2.58,1.71,-63,No,Culture,Neutral,App
SUR01367,EMP00381,Exit,2023-01-07,IT,L3,Austin,2.56,1.93,1.54,3.81,3.82,1.72,-63,Yes,Tools & Technology,Neutral,App
SUR01368,EMP00300,Onboarding,2021-04-13,Sales,L4,Remote,4.46,1.75,4.5,3.27,4.63,2.01,-76,Yes,Recognition,Neutral,Email
SUR01369,EMP00865,Engagement,2024-01-25,Legal,L2,Seattle,4.33,4.13,4.51,1.9,3.32,2.7,84,Yes,Tools & Technology,Neutral,Kiosk
SUR01370,EMP00306,Wellbeing,2024-03-23,Legal,L4,Seattle,4.63,2.92,4.9,1.37,1.34,4.65,-66,Neutral,Career Growth,Neutral,App
SUR01371,EMP00396,Wellbeing,2024-03-20,Sales,L5,San Francisco,3.15,4.89,2.32,2.46,1.22,2.64,-45,No,Tools & Technology,Positive,QR Code
SUR01372,EMP00939,Wellbeing,2025-11-17,Legal,L6,Boston,2.42,3.47,4.01,1.3,4.83,2.52,5,Neutral,Autonomy,Neutral,Email
SUR01373,EMP00377,Pulse,2022-02-09,Legal,L3,Seattle,3.29,3.29,4.19,3.75,4.39,1.94,70,Yes,Culture,Positive,Kiosk
SUR01374,EMP00318,Onboarding,2024-05-28,Sales,L7,Denver,1.62,1.79,2.99,2.88,2.09,4.6,-63,Yes,Management,Positive,App
SUR01375,EMP00618,Pulse,2026-06-04,Data Science,L1,Remote,4.37,1.77,3.05,3.67,4.5,3.73,-93,Yes,Culture,Neutral,App
SUR01376,EMP00213,Exit,2022-11-01,Sales,L1,Austin,3.36,2.46,1.95,3.24,1.06,3.94,-40,Yes,Autonomy,Positive,Email
SUR01377,EMP00612,Onboarding,2022-03-01,Design,L3,San Francisco,4.86,2.27,2.71,1.81,3.69,2.18,-43,Yes,Autonomy,Positive,Email
SUR01378,EMP00780,Pulse,2026-03-20,HR,L7,Boston,2.04,3.51,3.81,4.49,4.46,1.84,63,Neutral,Management,Neutral,Kiosk
SUR01379,EMP00221,Exit,2025-06-29,Legal,L5,Remote,4.86,3.76,1.59,2.59,3.16,3.28,65,Neutral,Culture,Neutral,Email
SUR01380,EMP00356,DEI,2026-03-23,Finance,L3,Atlanta,1.47,3.23,3.29,3.75,1.4,3.26,64,Neutral,Work-Life Balance,Neutral,App
SUR01381,EMP00757,Onboarding,2024-05-07,IT,L2,San Francisco,4.68,2.29,3.92,2.35,1.8,4.68,11,Yes,Compensation,Neutral,QR Code
SUR01382,EMP00596,Manager Effectiveness,2023-03-02,Sales,L4,San Francisco,2.72,1.04,2.09,1.91,3.73,2.94,71,Neutral,Compensation,Neutral,QR Code
SUR01383,EMP00161,Pulse,2023-10-18,Design,L3,Atlanta,1.02,3.42,4.66,2.5,1.96,1.31,-73,No,Culture,Positive,QR Code
SUR01384,EMP00924,Pulse,2026-07-15,IT,L4,Atlanta,4.94,4.42,2.09,3.22,1.68,1.78,57,Yes,Recognition,Neutral,QR Code
SUR01385,EMP00643,Wellbeing,2024-11-13,Customer Success,L4,Seattle,2.97,2.03,4.55,4.53,3.43,1.58,-7,No,Compensation,Positive,QR Code
SUR01386,EMP00686,Onboarding,2025-06-25,Engineering,L3,Denver,4.35,2.74,2.18,1.94,4.38,4.61,-31,Yes,Compensation,Negative,QR Code
SUR01387,EMP00258,Manager Effectiveness,2023-02-15,Product,L3,Seattle,2.38,2.67,3.36,1.23,2.18,2.03,-9,Neutral,Career Growth,Negative,Kiosk
SUR01388,EMP00804,Pulse,2023-04-17,Data Science,L6,New York,1.87,2.32,2.29,3.03,3.09,1.76,-47,Yes,Recognition,Neutral,App
SUR01389,EMP00633,Pulse,2026-03-27,Operations,L5,Boston,3.47,1.43,3.43,4.53,2.86,1.99,-8,Neutral,Recognition,Negative,App
SUR01390,EMP00291,Onboarding,2024-12-30,Data Science,L6,Seattle,1.91,3.77,1.78,2.62,3.01,1.39,18,Yes,Recognition,Neutral,App
SUR01391,EMP00702,DEI,2025-04-01,Operations,L3,Chicago,3.42,4.7,4.23,2.7,3.27,3.46,28,Neutral,Management,Negative,Kiosk
SUR01392,EMP01103,Exit,2022-04-28,Engineering,L5,Remote,3.92,3.82,3.08,2.3,3.51,1.49,48,Yes,Culture,Positive,Email
SUR01393,EMP00640,DEI,2024-12-14,Sales,L3,Austin,4.64,2.42,2.24,4.49,4.5,3.32,18,No,Management,Neutral,App
SUR01394,EMP01127,Onboarding,2023-10-10,Finance,L1,Seattle,1.09,4.11,1.64,3.68,2.94,3.76,-95,Yes,Tools & Technology,Neutral,QR Code
SUR01395,EMP00883,Exit,2026-03-28,HR,L1,Atlanta,4.16,3.64,2.77,4.25,2.95,1.31,65,Yes,Career Growth,Neutral,Kiosk
SUR01396,EMP00202,DEI,2025-10-09,Finance,L1,Atlanta,1.68,4.2,1.91,4.8,2.63,2.45,-90,No,Work-Life Balance,Negative,Email
SUR01397,EMP01023,Engagement,2023-11-18,Marketing,L5,Austin,1.56,3.35,4.29,1.35,3.8,3.47,-99,Yes,Tools & Technology,Positive,Email
SUR01398,EMP00192,Onboarding,2023-06-23,Finance,L6,Atlanta,1.71,3.29,3.83,5.0,2.29,1.96,29,Yes,Career Growth,Neutral,QR Code
SUR01399,EMP00707,Exit,2024-12-09,Finance,L3,Denver,4.71,2.13,1.55,2.53,1.78,4.29,-38,Neutral,Culture,Negative,QR Code
SUR01400,EMP00702,Engagement,2024-03-14,Engineering,L2,Seattle,3.25,4.17,3.24,2.18,1.83,1.47,-88,No,Culture,Negative,Kiosk
SUR01401,EMP01192,Engagement,2022-02-17,Operations,L6,Remote,1.97,4.98,4.71,1.48,2.94,2.94,60,Yes,Compensation,Neutral,App
SUR01402,EMP00087,Manager Effectiveness,2024-12-11,Product,L1,Dallas,3.88,1.61,4.9,3.5,3.13,1.37,-2,Neutral,Career Growth,Neutral,App
SUR01403,EMP01166,Pulse,2026-05-24,HR,L1,Dallas,4.71,2.85,3.54,3.08,3.7,3.65,-94,Neutral,Career Growth,Positive,App
SUR01404,EMP01110,DEI,2022-05-09,Legal,L5,Atlanta,4.64,4.08,1.56,4.36,4.17,2.8,-19,Yes,Tools & Technology,Neutral,Kiosk
SUR01405,EMP00554,Wellbeing,2021-05-11,Sales,L5,Chicago,2.39,4.64,2.81,1.74,2.56,3.37,44,Neutral,Recognition,Positive,Kiosk
SUR01406,EMP00035,Wellbeing,2021-11-18,HR,L5,Seattle,4.87,1.58,1.9,2.9,2.38,1.3,-18,Yes,Career Growth,Negative,Email
SUR01407,EMP00392,DEI,2024-10-14,Operations,L7,Atlanta,1.55,4.58,3.46,3.46,1.94,4.8,100,Yes,Career Growth,Neutral,QR Code
SUR01408,EMP00464,Pulse,2022-03-13,Customer Success,L2,Atlanta,2.54,4.95,4.28,4.79,2.18,3.68,-55,Neutral,Culture,Negative,QR Code
SUR01409,EMP00802,DEI,2024-06-15,IT,L6,Austin,1.94,3.23,3.19,3.9,3.96,1.11,-100,Neutral,Work-Life Balance,Negative,Kiosk
SUR01410,EMP00636,Onboarding,2025-05-04,Finance,L5,Seattle,2.97,1.56,2.79,1.23,1.42,3.91,76,Neutral,Autonomy,Positive,App
SUR01411,EMP00276,Pulse,2021-07-30,Design,L6,Atlanta,2.83,3.46,1.22,2.38,2.0,4.59,52,Neutral,Compensation,Negative,Email
SUR01412,EMP00054,Pulse,2021-12-27,Engineering,L6,Seattle,1.42,1.21,3.56,1.52,4.05,1.22,-62,Neutral,Autonomy,Positive,Kiosk
SUR01413,EMP00918,Onboarding,2026-07-28,Operations,L1,Austin,2.73,2.85,3.57,2.98,3.43,4.08,67,Neutral,Compensation,Positive,Email
SUR01414,EMP00371,Pulse,2022-12-16,Sales,L4,Denver,2.72,4.34,3.49,1.7,4.62,2.96,6,Yes,Work-Life Balance,Positive,App
SUR01415,EMP00621,Onboarding,2024-03-27,Design,L3,Dallas,1.71,3.49,2.47,2.59,2.4,1.64,48,Yes,Tools & Technology,Negative,Email
SUR01416,EMP01195,Wellbeing,2024-03-06,Finance,L7,Seattle,1.3,2.19,2.46,1.83,2.76,4.38,93,No,Management,Neutral,QR Code
SUR01417,EMP00599,Manager Effectiveness,2023-11-07,Operations,L5,Denver,4.64,4.98,2.75,3.33,4.59,2.29,27,No,Career Growth,Neutral,Email
SUR01418,EMP01149,Exit,2025-10-31,Operations,L7,New York,2.59,3.4,4.1,2.65,2.12,2.35,-75,No,Career Growth,Neutral,App
SUR01419,EMP00679,Exit,2023-10-28,Product,L1,Seattle,4.49,2.7,2.51,3.44,3.47,1.19,86,Neutral,Career Growth,Neutral,QR Code
SUR01420,EMP00835,Manager Effectiveness,2021-01-14,Design,L6,Denver,1.88,3.82,4.28,1.73,2.49,3.86,-74,No,Management,Neutral,Kiosk
SUR01421,EMP00001,Manager Effectiveness,2025-06-24,Data Science,L6,Austin,1.11,3.46,1.72,1.7,1.74,4.1,-43,Neutral,Career Growth,Positive,Kiosk
SUR01422,EMP00544,Wellbeing,2025-08-07,Legal,L7,Austin,4.59,2.51,2.3,3.88,4.55,2.17,18,No,Autonomy,Negative,Email
SUR01423,EMP00646,Wellbeing,2021-07-19,Marketing,L6,Remote,4.79,2.1,4.02,3.24,1.96,4.94,-20,Yes,Compensation,Neutral,Kiosk
SUR01424,EMP01169,DEI,2024-07-08,IT,L6,Remote,4.37,1.27,3.36,1.89,2.39,4.05,65,Neutral,Tools & Technology,Positive,App
SUR01425,EMP01127,Wellbeing,2023-08-28,Data Science,L6,Boston,1.32,4.97,3.29,1.18,3.19,2.99,-23,Neutral,Autonomy,Positive,Email
SUR01426,EMP00251,Engagement,2022-08-12,IT,L4,Chicago,1.84,4.4,3.26,3.44,1.39,4.48,-20,Neutral,Career Growth,Neutral,Kiosk
SUR01427,EMP00798,Wellbeing,2025-10-06,Sales,L5,Atlanta,4.6,4.85,1.25,4.39,2.45,2.96,98,Neutral,Compensation,Neutral,Kiosk
SUR01428,EMP00733,DEI,2025-02-15,Finance,L2,San Francisco,1.07,2.2,1.07,3.04,2.18,1.36,31,Yes,Recognition,Neutral,Kiosk
SUR01429,EMP01168,Engagement,2025-09-03,Product,L5,Atlanta,1.7,2.32,3.82,2.24,2.34,4.55,55,Yes,Compensation,Neutral,Kiosk
SUR01430,EMP00917,Manager Effectiveness,2023-08-13,Engineering,L7,Atlanta,4.31,3.32,2.52,4.61,4.95,3.73,-77,Neutral,Recognition,Negative,Kiosk
SUR01431,EMP00231,Pulse,2025-04-07,Operations,L7,San Francisco,1.69,3.17,4.15,3.23,2.52,3.4,98,No,Tools & Technology,Negative,App
SUR01432,EMP00993,Exit,2025-02-18,Engineering,L6,Denver,3.33,4.39,4.54,2.66,4.36,1.44,-5,No,Culture,Negative,Email
SUR01433,EMP00891,Engagement,2025-10-09,Customer Success,L6,Austin,2.99,1.5,1.04,3.85,2.42,1.31,-65,Yes,Culture,Neutral,QR Code
SUR01434,EMP01196,Engagement,2022-11-16,Product,L2,Seattle,3.4,4.52,3.25,4.71,3.64,1.8,22,No,Culture,Negative,Email
SUR01435,EMP00498,Wellbeing,2024-01-13,Design,L4,Dallas,2.99,1.01,3.24,1.35,4.13,3.75,80,Neutral,Work-Life Balance,Positive,App
SUR01436,EMP00479,Manager Effectiveness,2023-08-28,IT,L3,Austin,1.83,1.38,1.94,2.1,3.52,2.77,71,No,Work-Life Balance,Positive,QR Code
SUR01437,EMP01031,Exit,2025-04-30,IT,L4,Chicago,1.98,3.04,4.04,3.47,1.16,3.05,-83,Yes,Management,Positive,Email
SUR01438,EMP01040,Pulse,2022-01-06,Engineering,L3,Seattle,3.08,3.64,3.87,4.45,1.45,2.96,98,Neutral,Work-Life Balance,Neutral,Kiosk
SUR01439,EMP00724,Exit,2021-08-17,Engineering,L7,Seattle,4.89,3.67,2.36,3.49,1.07,3.81,61,Yes,Culture,Positive,App
SUR01440,EMP00564,Manager Effectiveness,2021-07-19,Product,L1,San Francisco,3.16,4.12,4.32,4.94,4.41,4.14,-39,No,Autonomy,Negative,Kiosk
SUR01441,EMP00430,Onboarding,2021-03-13,HR,L1,Boston,3.96,2.89,1.68,3.83,3.56,2.99,-43,Yes,Tools & Technology,Negative,Email
SUR01442,EMP00477,Exit,2023-10-23,Marketing,L7,Austin,1.19,3.51,2.34,1.62,4.82,3.76,57,No,Tools & Technology,Neutral,QR Code
SUR01443,EMP00360,Engagement,2021-07-09,Legal,L4,New York,3.54,2.67,1.17,1.55,1.42,1.53,-98,No,Recognition,Neutral,Kiosk
SUR01444,EMP00692,Wellbeing,2025-08-01,HR,L4,Austin,4.31,1.51,4.03,1.98,3.89,1.18,-75,Yes,Compensation,Neutral,Kiosk
SUR01445,EMP00773,DEI,2026-02-26,Design,L7,Remote,2.3,3.36,4.28,1.33,4.3,2.14,49,Neutral,Culture,Neutral,Kiosk
SUR01446,EMP01196,Onboarding,2025-02-14,IT,L4,Austin,2.41,2.86,1.59,4.6,1.22,2.96,-22,Yes,Work-Life Balance,Neutral,Kiosk
SUR01447,EMP00844,Pulse,2024-03-11,Finance,L5,New York,4.77,4.25,2.3,4.49,2.2,2.22,77,No,Autonomy,Neutral,Email
SUR01448,EMP00599,Wellbeing,2022-10-14,Marketing,L3,Austin,3.81,3.05,3.04,3.67,2.58,2.52,-96,Neutral,Compensation,Positive,Kiosk
SUR01449,EMP00488,Engagement,2023-09-02,Customer Success,L3,Austin,1.31,4.76,1.39,4.11,3.81,3.47,27,No,Culture,Negative,App
SUR01450,EMP00440,Exit,2023-09-21,Product,L2,Atlanta,3.95,4.99,2.01,1.61,2.03,1.66,-19,Yes,Compensation,Negative,App
SUR01451,EMP00564,Manager Effectiveness,2021-07-20,Marketing,L3,Atlanta,1.55,1.92,4.46,2.82,1.58,2.78,-83,Neutral,Autonomy,Neutral,App
SUR01452,EMP00978,Engagement,2026-04-16,Data Science,L1,Denver,1.94,1.94,4.67,3.42,3.66,3.22,25,No,Compensation,Positive,Kiosk
SUR01453,EMP00327,Engagement,2026-07-26,Engineering,L5,Boston,4.66,1.76,3.56,2.46,3.73,3.18,-55,No,Compensation,Positive,Email
SUR01454,EMP01081,DEI,2022-07-30,Operations,L1,New York,3.23,2.39,3.03,3.82,3.31,4.89,71,Yes,Work-Life Balance,Positive,Kiosk
SUR01455,EMP00372,DEI,2021-09-03,Product,L7,Dallas,1.94,1.54,3.57,2.65,1.76,3.63,50,Neutral,Tools & Technology,Neutral,App
SUR01456,EMP00633,Pulse,2022-01-20,Finance,L5,Atlanta,3.85,4.07,2.78,3.5,2.08,4.31,44,Neutral,Compensation,Positive,Kiosk
SUR01457,EMP00304,Onboarding,2025-05-07,HR,L7,New York,4.46,3.45,1.32,3.96,4.05,1.9,-4,Yes,Compensation,Positive,Kiosk
SUR01458,EMP00466,Engagement,2024-09-08,Customer Success,L6,Atlanta,4.06,1.68,2.02,3.01,4.36,3.95,24,Yes,Management,Positive,App
SUR01459,EMP00750,Exit,2024-06-22,Customer Success,L5,Denver,4.74,4.94,1.2,2.21,1.45,4.96,68,Yes,Autonomy,Positive,Kiosk
SUR01460,EMP00596,Wellbeing,2024-06-30,Operations,L2,New York,2.76,3.28,3.51,1.31,1.57,4.62,-47,Yes,Work-Life Balance,Negative,QR Code
SUR01461,EMP01010,DEI,2024-03-26,Operations,L1,Denver,2.62,4.42,1.23,1.43,3.14,1.21,-30,No,Career Growth,Positive,QR Code
SUR01462,EMP00897,Exit,2021-05-02,Sales,L6,Austin,1.89,2.56,2.36,2.89,1.37,4.93,-96,Yes,Recognition,Neutral,Kiosk
SUR01463,EMP00966,Manager Effectiveness,2022-10-02,HR,L5,Atlanta,4.97,1.95,2.08,4.19,4.89,4.27,-77,Neutral,Culture,Neutral,Email
SUR01464,EMP00796,Pulse,2025-10-30,Engineering,L2,San Francisco,1.7,4.22,3.14,1.77,1.77,4.41,-66,No,Work-Life Balance,Positive,App
SUR01465,EMP01068,Engagement,2025-03-04,HR,L7,San Francisco,1.21,2.52,1.93,1.1,1.15,4.13,72,No,Management,Negative,Kiosk
SUR01466,EMP00328,Manager Effectiveness,2021-11-09,IT,L2,Boston,2.13,4.56,2.57,4.81,4.02,3.69,26,No,Compensation,Positive,QR Code
SUR01467,EMP00189,Onboarding,2023-01-29,Operations,L5,New York,1.83,2.35,2.42,3.99,4.41,2.13,-48,No,Management,Neutral,QR Code
